Date,basic-materials,communication-services,consumer-cyclical,consumer-defensive,energy,financial-services,healthcare,industrials,real-estate,technology,utilities
2024-11-04,100.50464884081411,106.51396830559474,105.12273246559029,96.55373292300412,105.2531678237254,104.27922203581265,93.60681266971841,102.34753768889037,96.47008678943853,103.39617045337326,98.46990056212198
2024-11-05,101.08661921662566,107.42210091412441,107.14340538210922,97.2837728541173,105.84311634180732,105.56250976151979,94.32581857885404,104.18517918913535,97.69732011646438,104.91697299017987,99.93845375832635
2024-11-06,102.51485452162837,110.50690119188036,111.64957678502084,95.89805990099559,109.7237473164854,112.5134594840239,94.39864381310674,108.3980442785292,95.08798332698422,107.6916330894356,99.01581506878176
2024-11-07,103.13468246530913,113.23293380355094,113.31931279143755,96.27525238415525,109.30484901504926,110.78210636995057,95.06125550450736,107.82985656729994,96.27786432319644,109.60523988575147,99.22059988794771
2024-11-08,102.3719098220209,112.48026365573247,114.97972244294553,97.63413831368709,109.89211255555409,111.78340141119247,95.89469321821977,109.11514859264507,97.82944666092683,109.2988589429072,101.03169771044224
2024-11-11,101.98795361227998,113.20898978062478,117.36634536224855,97.10105137774076,110.39636003639822,113.80646754009894,95.33867122469225,110.03554038650327,97.06869905683612,108.4199824762546,101.3621253597587
2024-11-12,100.36776236234662,113.87671807117593,115.82539163104721,97.28694555879045,109.90056138248441,113.37318202879051,94.08037363333247,108.87574321219627,95.78957855199664,108.90422351869879,100.2401863693868
2024-11-13,100.49282863161936,112.83492680308746,117.1232585074966,97.60494725198643,110.73479940243963,113.17349448668496,93.78696102602268,109.14996520349172,96.47832656450589,108.59338532398371,100.05637198108867
2024-11-14,99.8415561367666,111.66310797775857,115.0414927559547,97.27895765959799,111.16884101864056,112.86230211715464,92.32403633790297,107.2895024546899,95.66947159067647,108.5434255662415,99.67321556228741
2024-11-15,98.86064987665033,109.53931539958559,113.67350360150161,96.48682464803211,110.74023481317758,113.56178754420418,90.49991166987837,106.68664295517708,95.8201282036551,105.94267938990315,101.16925280464743
2024-11-18,99.59068310251693,110.87088976544527,114.94552850512629,97.05425014848966,112.1673441178924,113.97651292573632,90.47694863371184,106.84766244599317,96.64702888101446,106.13492644954333,101.97318953977405
2024-11-19,99.42724818815279,112.3155445017463,115.71007137196459,97.68825244838489,111.44468921139324,113.42572775628167,90.05297797357841,107.07126798743028,97.11827984234256,107.43219561213786,102.63680660272506
2024-11-20,99.85678028920418,111.99703502533094,115.12931660747216,97.6408654653035,112.63010877322483,113.04314618844293,91.14244416077946,107.09132521652528,96.95083170315907,107.21265946728695,102.72693623625605
2024-11-21,101.00588910825057,109.09894655369375,114.63555112866405,98.8891588947352,113.67727875523772,114.49669359566133,91.8743807458985,108.487518993487,97.5351805823175,107.93222031865743,104.5791253931881
2024-11-22,101.59401894193451,108.14123798069879,116.12797266498536,100.0269831032567,114.14288083535534,115.81708922848776,91.94557798969277,109.89848115756244,98.32573242348697,107.78270432910531,103.99693278094985
2024-11-25,102.64784918663808,109.22224610009806,116.8971186770678,100.25257518043013,111.73623892476546,116.64984182093603,92.78025491574323,110.49734428176687,99.56522245902202,107.39361844324432,104.19403061884321
2024-11-26,102.04912680317703,110.17359447431302,117.97010414441166,101.05551023992795,111.47803208124824,116.79441302084838,93.34957768199064,110.72155064062842,100.11579309788944,108.20015614024103,105.87810270595779
2024-11-27,101.97017769298374,110.19736184410895,117.07822194787792,101.17218246853128,111.40521629857528,116.99587080680598,93.75522635241948,110.26272484106269,100.76391216467164,106.83413408661276,105.81919131426858
2024-11-29,102.55066264070156,110.44383279707948,118.6036612503805,101.6971593782075,111.76951088145239,117.0198757092795,94.0209670432027,110.76654305843152,100.27738973091681,107.87952626360713,105.82195717272496
